,date,pok,type,sex,age,value,year,age_sq,inc
4412,2019-01-02, Активные клиенты,Срочные вклады рубли/валюта,0,35.0,1672838.81801713,2019,1225.0,1
4413,2019-01-03, Активные клиенты,Срочные вклады рубли/валюта,0,35.0,1684042.68054207,2019,1225.0,1
4414,2019-01-04, Активные клиенты,Срочные вклады рубли/валюта,0,35.0,1676584.04154876,2019,1225.0,1
4415,2019-01-05, Активные клиенты,Срочные вклады рубли/валюта,0,35.0,1656943.9151317,2019,1225.0,1
4416,2019-01-06, Активные клиенты,Срочные вклады рубли/валюта,0,35.0,1623541.63960688,2019,1225.0,1
4417,2019-01-07, Активные клиенты,Срочные вклады рубли/валюта,0,35.0,1625642.42824152,2019,1225.0,1
4418,2019-01-08, Активные клиенты,Срочные вклады рубли/валюта,0,35.0,1613392.71539671,2019,1225.0,1
4419,2019-01-09, Активные клиенты,Срочные вклады рубли/валюта,0,35.0,1613625.98519476,2019,1225.0,1
4420,2018-01-09, Активные клиенты,Срочные вклады рубли/валюта,0,47.0,2928638.82907744,2018,2209.0,1
4421,2018-01-10, Активные клиенты,Срочные вклады рубли/валюта,0,47.0,2920308.67079053,2018,2209.0,1
4422,2018-01-11, Активные клиенты,Срочные вклады рубли/валюта,0,47.0,2971894.85137409,2018,2209.0,1
4423,2018-01-12, Активные клиенты,Срочные вклады рубли/валюта,0,47.0,2967795.11835733,2018,2209.0,1
4424,2019-01-01, Активные клиенты,Срочные вклады рубли/валюта,0,47.0,3028340.09420569,2019,2209.0,1
4425,2019-01-02, Активные клиенты,Срочные вклады рубли/валюта,0,47.0,3047755.2234847,2019,2209.0,1
4426,2019-01-03, Активные клиенты,Срочные вклады рубли/валюта,0,47.0,3070965.39633841,2019,2209.0,1
4427,2019-01-04, Активные клиенты,Срочные вклады рубли/валюта,0,47.0,3056870.78265839,2019,2209.0,1
4428,2019-01-05, Активные клиенты,Срочные вклады рубли/валюта,0,47.0,3041029.4789207,2019,2209.0,1
4429,2019-01-06, Активные клиенты,Срочные вклады рубли/валюта,0,47.0,2982350.3676651,2019,2209.0,1
4430,2019-01-07, Активные клиенты,Срочные вклады рубли/валюта,0,47.0,2976076.58622597,2019,2209.0,1
4431,2019-01-08, Активные клиенты,Срочные вклады рубли/валюта,0,47.0,2956420.10962935,2019,2209.0,1
4432,2019-01-09, Активные клиенты,Срочные вклады рубли/валюта,0,47.0,2946067.45540316,2019,2209.0,1
4433,2018-01-09, Активные клиенты,Срочные вклады рубли/валюта,0,57.0,1785133.7858086003,2018,3249.0,0
4434,2018-01-10, Активные клиенты,Срочные вклады рубли/валюта,0,57.0,1770344.51778211,2018,3249.0,0
4435,2018-01-11, Активные клиенты,Срочные вклады рубли/валюта,0,57.0,1790696.00861327,2018,3249.0,0
4436,2018-01-12, Активные клиенты,Срочные вклады рубли/валюта,0,57.0,1772699.27381471,2018,3249.0,0
4437,2019-01-01, Активные клиенты,Срочные вклады рубли/валюта,0,57.0,1799054.20329578,2019,3249.0,0
4438,2019-01-02, Активные клиенты,Срочные вклады рубли/валюта,0,57.0,1800353.41030921,2019,3249.0,0
4439,2019-01-03, Активные клиенты,Срочные вклады рубли/валюта,0,57.0,1807250.79049827,2019,3249.0,0
4440,2019-01-04, Активные клиенты,Срочные вклады рубли/валюта,0,57.0,1787170.82170873,2019,3249.0,0
4441,2019-01-05, Активные клиенты,Срочные вклады рубли/валюта,0,57.0,1774097.68255925,2019,3249.0,0
4442,2019-01-06, Активные клиенты,Срочные вклады рубли/валюта,0,57.0,1741620.97563069,2019,3249.0,0
4443,2019-01-07, Активные клиенты,Срочные вклады рубли/валюта,0,57.0,1727940.43255594,2019,3249.0,0
4444,2019-01-08, Активные клиенты,Срочные вклады рубли/валюта,0,57.0,1712984.93112004,2019,3249.0,0
4445,2019-01-09, Активные клиенты,Срочные вклады рубли/валюта,0,57.0,1696517.78141369,2019,3249.0,0
4446,2018-01-09, Активные клиенты,Срочные вклады рубли/валюта,0,65.0,4282854.17790885,2018,4225.0,0
4447,2018-01-10, Активные клиенты,Срочные вклады рубли/валюта,0,65.0,4273247.37835556,2018,4225.0,0
4448,2018-01-11, Активные клиенты,Срочные вклады рубли/валюта,0,65.0,4348431.24812332,2018,4225.0,0
4449,2018-01-12, Активные клиенты,Срочные вклады рубли/валюта,0,65.0,4309326.08957048,2018,4225.0,0
4450,2019-01-01, Активные клиенты,Срочные вклады рубли/валюта,0,65.0,4387328.53948564,2019,4225.0,0
4451,2019-01-02, Активные клиенты,Срочные вклады рубли/валюта,0,65.0,4397363.0875856,2019,4225.0,0
4452,2019-01-03, Активные клиенты,Срочные вклады рубли/валюта,0,65.0,4430312.13455397,2019,4225.0,0
4453,2019-01-04, Активные клиенты,Срочные вклады рубли/валюта,0,65.0,4400322.36725006,2019,4225.0,0
4454,2019-01-05, Активные клиенты,Срочные вклады рубли/валюта,0,65.0,4394299.4357553,2019,4225.0,0
4455,2019-01-06, Активные клиенты,Срочные вклады рубли/валюта,0,65.0,4345945.05109638,2019,4225.0,0
4456,2019-01-07, Активные клиенты,Срочные вклады рубли/валюта,0,65.0,4337994.89746037,2019,4225.0,0
4457,2019-01-08, Активные клиенты,Срочные вклады рубли/валюта,0,65.0,4331905.376326,2019,4225.0,0
4458,2019-01-09, Активные клиенты,Срочные вклады рубли/валюта,0,65.0,4313802.69822039,2019,4225.0,0
4459,2018-01-09, Активные клиенты,Срочные вклады рубли/валюта,0,77.0,3973474.4235175005,2018,5929.0,0
4460,2018-01-10, Активные клиенты,Срочные вклады рубли/валюта,0,77.0,3971558.68986923,2018,5929.0,0
4461,2018-01-11, Активные клиенты,Срочные вклады рубли/валюта,0,77.0,4022160.00812502,2018,5929.0,0
4462,2018-01-12, Активные клиенты,Срочные вклады рубли/валюта,0,77.0,3990186.33487935,2018,5929.0,0
4463,2019-01-01, Активные клиенты,Срочные вклады рубли/валюта,0,77.0,4080841.51089474,2019,5929.0,0
4464,2019-01-02, Активные клиенты,Срочные вклады рубли/валюта,0,77.0,4102075.30429172,2019,5929.0,0
4465,2019-01-03, Активные клиенты,Срочные вклады рубли/валюта,0,77.0,4133853.54844914,2019,5929.0,0
4466,2019-01-04, Активные клиенты,Срочные вклады рубли/валюта,0,77.0,4118732.12268112,2019,5929.0,0
4467,2019-01-05, Активные клиенты,Срочные вклады рубли/валюта,0,77.0,4134855.38227026,2019,5929.0,0
4468,2019-01-06, Активные клиенты,Срочные вклады рубли/валюта,0,77.0,4056424.65413032,2019,5929.0,0
4469,2019-01-07, Активные клиенты,Срочные вклады рубли/валюта,0,77.0,4076047.18030984,2019,5929.0,0
4470,2019-01-08, Активные клиенты,Срочные вклады рубли/валюта,0,77.0,4098361.41670278,2019,5929.0,0
4471,2019-01-09, Активные клиенты,Срочные вклады рубли/валюта,0,77.0,4097995.55518083,2019,5929.0,0
4472,2018-01-09, Активные клиенты,Срочные вклады рубли/валюта,1,7.0,148045.286136421,2018,49.0,0
4473,2018-01-10, Активные клиенты,Срочные вклады рубли/валюта,1,7.0,147279.297136106,2018,49.0,0
4474,2018-01-11, Активные клиенты,Срочные вклады рубли/валюта,1,7.0,149155.059029092,2018,49.0,0
4475,2018-01-12, Активные клиенты,Срочные вклады рубли/валюта,1,7.0,149069.263481682,2018,49.0,0
4476,2019-01-01, Активные клиенты,Срочные вклады рубли/валюта,1,7.0,151462.091907792,2019,49.0,0
4477,2019-01-02, Активные клиенты,Срочные вклады рубли/валюта,1,7.0,152111.783759702,2019,49.0,0
4478,2019-01-03, Активные клиенты,Срочные вклады рубли/валюта,1,7.0,152889.67130747,2019,49.0,0
4479,2019-01-04, Активные клиенты,Срочные вклады рубли/валюта,1,7.0,152434.15475118402,2019,49.0,0
4480,2019-01-05, Активные клиенты,Срочные вклады рубли/валюта,1,7.0,153204.328875899,2019,49.0,0
4481,2019-01-06, Активные клиенты,Срочные вклады рубли/валюта,1,7.0,153750.092711674,2019,49.0,0
4482,2019-01-07, Активные клиенты,Срочные вклады рубли/валюта,1,7.0,155366.66438118598,2019,49.0,0
4483,2019-01-08, Активные клиенты,Срочные вклады рубли/валюта,1,7.0,156541.644782738,2019,49.0,0
4484,2019-01-09, Активные клиенты,Срочные вклады рубли/валюта,1,7.0,156341.993134853,2019,49.0,0
4485,2018-01-09, Активные клиенты,Срочные вклады рубли/валюта,1,18.0,243370.38797463,2018,324.0,0
4486,2018-01-10, Активные клиенты,Срочные вклады рубли/валюта,1,18.0,244267.52493054,2018,324.0,0
4487,2018-01-11, Активные клиенты,Срочные вклады рубли/валюта,1,18.0,249247.685196926,2018,324.0,0
4488,2018-01-12, Активные клиенты,Срочные вклады рубли/валюта,1,18.0,247897.79396424,2018,324.0,0
4489,2019-01-01, Активные клиенты,Срочные вклады рубли/валюта,1,18.0,255239.13995242,2019,324.0,0
4490,2019-01-02, Активные клиенты,Срочные вклады рубли/валюта,1,18.0,258846.469639047,2019,324.0,0
4491,2019-01-03, Активные клиенты,Срочные вклады рубли/валюта,1,18.0,261196.27666413892,2019,324.0,0
4492,2019-01-04, Активные клиенты,Срочные вклады рубли/валюта,1,18.0,257118.65609663608,2019,324.0,0
4493,2019-01-05, Активные клиенты,Срочные вклады рубли/валюта,1,18.0,253933.881633826,2019,324.0,0
4494,2019-01-06, Активные клиенты,Срочные вклады рубли/валюта,1,18.0,245465.10157524,2019,324.0,0
4495,2019-01-07, Активные клиенты,Срочные вклады рубли/валюта,1,18.0,246503.764385648,2019,324.0,0
4496,2019-01-08, Активные клиенты,Срочные вклады рубли/валюта,1,18.0,250078.045260269,2019,324.0,0
4497,2019-01-09, Активные клиенты,Срочные вклады рубли/валюта,1,18.0,256450.909953365,2019,324.0,0
4498,2018-01-09, Активные клиенты,Срочные вклады рубли/валюта,1,26.0,386746.744450113,2018,676.0,1
4499,2018-01-10, Активные клиенты,Срочные вклады рубли/валюта,1,26.0,384875.58797426,2018,676.0,1
4500,2018-01-11, Активные клиенты,Срочные вклады рубли/валюта,1,26.0,390567.18422587705,2018,676.0,1
4501,2018-01-12, Активные клиенты,Срочные вклады рубли/валюта,1,26.0,389451.847523647,2018,676.0,1
4502,2019-01-01, Активные клиенты,Срочные вклады рубли/валюта,1,26.0,398054.492971155,2019,676.0,1
4503,2019-01-02, Активные клиенты,Срочные вклады рубли/валюта,1,26.0,401533.599078008,2019,676.0,1
4504,2019-01-03, Активные клиенты,Срочные вклады рубли/валюта,1,26.0,401788.98757742,2019,676.0,1
4505,2019-01-04, Активные клиенты,Срочные вклады рубли/валюта,1,26.0,396226.58330546797,2019,676.0,1
4506,2019-01-05, Активные клиенты,Срочные вклады рубли/валюта,1,26.0,388162.774623575,2019,676.0,1
4507,2019-01-06, Активные клиенты,Срочные вклады рубли/валюта,1,26.0,375364.186574339,2019,676.0,1
4508,2019-01-07, Активные клиенты,Срочные вклады рубли/валюта,1,26.0,371774.483140069,2019,676.0,1
4509,2019-01-08, Активные клиенты,Срочные вклады рубли/валюта,1,26.0,368210.66710495896,2019,676.0,1
4510,2019-01-09, Активные клиенты,Срочные вклады рубли/валюта,1,26.0,367791.13531141204,2019,676.0,1
4511,2018-01-09, Активные клиенты,Срочные вклады рубли/валюта,1,35.0,858960.466439932,2018,1225.0,1
4512,2018-01-10, Активные клиенты,Срочные вклады рубли/валюта,1,35.0,859119.3653343441,2018,1225.0,1
4513,2018-01-11, Активные клиенты,Срочные вклады рубли/валюта,1,35.0,877723.168732734,2018,1225.0,1
4514,2018-01-12, Активные клиенты,Срочные вклады рубли/валюта,1,35.0,884167.967360246,2018,1225.0,1
4515,2019-01-01, Активные клиенты,Срочные вклады рубли/валюта,1,35.0,908209.14535718,2019,1225.0,1
4516,2019-01-02, Активные клиенты,Срочные вклады рубли/валюта,1,35.0,920779.505934034,2019,1225.0,1
4517,2019-01-03, Активные клиенты,Срочные вклады рубли/валюта,1,35.0,928840.455933671,2019,1225.0,1
4518,2019-01-04, Активные клиенты,Срочные вклады рубли/валюта,1,35.0,924420.280238018,2019,1225.0,1
4519,2019-01-05, Активные клиенты,Срочные вклады рубли/валюта,1,35.0,914288.0787661059,2019,1225.0,1
4520,2019-01-06, Активные клиенты,Срочные вклады рубли/валюта,1,35.0,894868.6292258691,2019,1225.0,1
4521,2019-01-07, Активные клиенты,Срочные вклады рубли/валюта,1,35.0,894015.470593694,2019,1225.0,1
4522,2019-01-08, Активные клиенты,Срочные вклады рубли/валюта,1,35.0,888317.9269382409,2019,1225.0,1
4523,2019-01-09, Активные клиенты,Срочные вклады рубли/валюта,1,35.0,886655.2184724541,2019,1225.0,1
4524,2018-01-09, Активные клиенты,Срочные вклады рубли/валюта,1,47.0,1459854.55432982,2018,2209.0,1
4525,2018-01-10, Активные клиенты,Срочные вклады рубли/валюта,1,47.0,1456087.50254218,2018,2209.0,1
4526,2018-01-11, Активные клиенты,Срочные вклады рубли/валюта,1,47.0,1481797.53570207,2018,2209.0,1
4527,2018-01-12, Активные клиенты,Срочные вклады рубли/валюта,1,47.0,1485978.76192646,2018,2209.0,1
4528,2019-01-01, Активные клиенты,Срочные вклады рубли/валюта,1,47.0,1514854.81351197,2019,2209.0,1
4529,2019-01-02, Активные клиенты,Срочные вклады рубли/валюта,1,47.0,1527590.24346848,2019,2209.0,1
4530,2019-01-03, Активные клиенты,Срочные вклады рубли/валюта,1,47.0,1540457.67024682,2019,2209.0,1
4531,2019-01-04, Активные клиенты,Срочные вклады рубли/валюта,1,47.0,1535884.74962142,2019,2209.0,1
4532,2019-01-05, Активные клиенты,Срочные вклады рубли/валюта,1,47.0,1527993.66193071,2019,2209.0,1
4533,2019-01-06, Активные клиенты,Срочные вклады рубли/валюта,1,47.0,1487791.75698469,2019,2209.0,1
4534,2019-01-07, Активные клиенты,Срочные вклады рубли/валюта,1,47.0,1483185.15107299,2019,2209.0,1
4535,2019-01-08, Активные клиенты,Срочные вклады рубли/валюта,1,47.0,1476802.23992671,2019,2209.0,1
4536,2019-01-09, Активные клиенты,Срочные вклады рубли/валюта,1,47.0,1468814.07607232,2019,2209.0,1
4537,2018-01-09, Активные клиенты,Срочные вклады рубли/валюта,1,57.0,785283.171675172,2018,3249.0,0
4538,2018-01-10, Активные клиенты,Срочные вклады рубли/валюта,1,57.0,779986.717050994,2018,3249.0,0
4539,2018-01-11, Активные клиенты,Срочные вклады рубли/валюта,1,57.0,789679.56407455,2018,3249.0,0
4540,2018-01-12, Активные клиенты,Срочные вклады рубли/валюта,1,57.0,786307.4381557329,2018,3249.0,0
4541,2019-01-01, Активные клиенты,Срочные вклады рубли/валюта,1,57.0,797924.242116025,2019,3249.0,0
4542,2019-01-02, Активные клиенты,Срочные вклады рубли/валюта,1,57.0,802006.0280391441,2019,3249.0,0
4543,2019-01-03, Активные клиенты,Срочные вклады рубли/валюта,1,57.0,805755.257052335,2019,3249.0,0
4544,2019-01-04, Активные клиенты,Срочные вклады рубли/валюта,1,57.0,798343.8296245909,2019,3249.0,0
4545,2019-01-05, Активные клиенты,Срочные вклады рубли/валюта,1,57.0,793185.160688318,2019,3249.0,0
4546,2019-01-06, Активные клиенты,Срочные вклады рубли/валюта,1,57.0,776240.826508897,2019,3249.0,0
4547,2019-01-07, Активные клиенты,Срочные вклады рубли/валюта,1,57.0,770199.372069245,2019,3249.0,0
4548,2019-01-08, Активные клиенты,Срочные вклады рубли/валюта,1,57.0,764660.184465196,2019,3249.0,0
4549,2019-01-09, Активные клиенты,Срочные вклады рубли/валюта,1,57.0,757516.511373012,2019,3249.0,0
4550,2018-01-09, Активные клиенты,Срочные вклады рубли/валюта,1,65.0,1880206.2302299999,2018,4225.0,0
4551,2018-01-10, Активные клиенты,Срочные вклады рубли/валюта,1,65.0,1873444.46635921,2018,4225.0,0
4552,2018-01-11, Активные клиенты,Срочные вклады рубли/валюта,1,65.0,1906795.3532945998,2018,4225.0,0
4553,2018-01-12, Активные клиенты,Срочные вклады рубли/валюта,1,65.0,1895613.43609734,2018,4225.0,0
4554,2019-01-01, Активные клиенты,Срочные вклады рубли/валюта,1,65.0,1928993.59416822,2019,4225.0,0
4555,2019-01-02, Активные клиенты,Срочные вклады рубли/валюта,1,65.0,1936745.23951001,2019,4225.0,0
4556,2019-01-03, Активные клиенты,Срочные вклады рубли/валюта,1,65.0,1950067.60657566,2019,4225.0,0
4557,2019-01-04, Активные клиенты,Срочные вклады рубли/валюта,1,65.0,1935664.31601647,2019,4225.0,0
4558,2019-01-05, Активные клиенты,Срочные вклады рубли/валюта,1,65.0,1929877.98765207,2019,4225.0,0
4559,2019-01-06, Активные клиенты,Срочные вклады рубли/валюта,1,65.0,1899515.20098938,2019,4225.0,0
4560,2019-01-07, Активные клиенты,Срочные вклады рубли/валюта,1,65.0,1893699.55035792,2019,4225.0,0
4561,2019-01-08, Активные клиенты,Срочные вклады рубли/валюта,1,65.0,1890629.05770505,2019,4225.0,0
4562,2019-01-09, Активные клиенты,Срочные вклады рубли/валюта,1,65.0,1881817.44661188,2019,4225.0,0
4563,2018-01-09, Активные клиенты,Срочные вклады рубли/валюта,1,77.0,1559787.29024264,2018,5929.0,0
4564,2018-01-10, Активные клиенты,Срочные вклады рубли/валюта,1,77.0,1557152.18445032,2018,5929.0,0
4565,2018-01-11, Активные клиенты,Срочные вклады рубли/валюта,1,77.0,1580210.69089629,2018,5929.0,0
4566,2018-01-12, Активные клиенты,Срочные вклады рубли/валюта,1,77.0,1568722.33783884,2018,5929.0,0
4567,2019-01-01, Активные клиенты,Срочные вклады рубли/валюта,1,77.0,1608572.92985817,2019,5929.0,0
4568,2019-01-02, Активные клиенты,Срочные вклады рубли/валюта,1,77.0,1618050.23896231,2019,5929.0,0
4569,2019-01-03, Активные клиенты,Срочные вклады рубли/валюта,1,77.0,1630972.8975177,2019,5929.0,0
4570,2019-01-04, Активные клиенты,Срочные вклады рубли/валюта,1,77.0,1624365.20876022,2019,5929.0,0
4571,2019-01-05, Активные клиенты,Срочные вклады рубли/валюта,1,77.0,1629729.43264561,2019,5929.0,0
4572,2019-01-06, Активные клиенты,Срочные вклады рубли/валюта,1,77.0,1593291.36757805,2019,5929.0,0
4573,2019-01-07, Активные клиенты,Срочные вклады рубли/валюта,1,77.0,1599979.40103276,2019,5929.0,0
4574,2019-01-08, Активные клиенты,Срочные вклады рубли/валюта,1,77.0,1608510.32491615,2019,5929.0,0
4575,2019-01-09, Активные клиенты,Срочные вклады рубли/валюта,1,77.0,1608406.98112175,2019,5929.0,0
4576,2018-01-09, Остатки на конец месяца,Срочные вклады рубли/валюта,0,7.0,20031605365.1332,2018,49.0,0
4577,2018-01-10, Остатки на конец месяца,Срочные вклады рубли/валюта,0,7.0,19392315916.0424,2018,49.0,0
4578,2018-01-11, Остатки на конец месяца,Срочные вклады рубли/валюта,0,7.0,19629561352.9309,2018,49.0,0
4579,2018-01-12, Остатки на конец месяца,Срочные вклады рубли/валюта,0,7.0,19744252039.0101,2018,49.0,0
4580,2019-01-01, Остатки на конец месяца,Срочные вклады рубли/валюта,0,7.0,20224160499.5374,2019,49.0,0
4581,2019-01-02, Остатки на конец месяца,Срочные вклады рубли/валюта,0,7.0,20622666670.6025,2019,49.0,0
4582,2019-01-03, Остатки на конец месяца,Срочные вклады рубли/валюта,0,7.0,20681113040.9236,2019,49.0,0
4583,2019-01-04, Остатки на конец месяца,Срочные вклады рубли/валюта,0,7.0,20595175454.7934,2019,49.0,0
4584,2019-01-05, Остатки на конец месяца,Срочные вклады рубли/валюта,0,7.0,20747859137.2439,2019,49.0,0
4585,2019-01-06, Остатки на конец месяца,Срочные вклады рубли/валюта,0,7.0,20906547711.1056,2019,49.0,0
4586,2019-01-07, Остатки на конец месяца,Срочные вклады рубли/валюта,0,7.0,21045151169.5579,2019,49.0,0
4587,2019-01-08, Остатки на конец месяца,Срочные вклады рубли/валюта,0,7.0,21118373774.239,2019,49.0,0
4588,2019-01-09, Остатки на конец месяца,Срочные вклады рубли/валюта,0,7.0,20996220213.8243,2019,49.0,0
4589,2018-01-09, Остатки на конец месяца,Срочные вклады рубли/валюта,0,18.0,63719502475.1018,2018,324.0,0
4590,2018-01-10, Остатки на конец месяца,Срочные вклады рубли/валюта,0,18.0,64776994683.142,2018,324.0,0
4591,2018-01-11, Остатки на конец месяца,Срочные вклады рубли/валюта,0,18.0,66380975753.6343,2018,324.0,0
4592,2018-01-12, Остатки на конец месяца,Срочные вклады рубли/валюта,0,18.0,66941560198.4847,2018,324.0,0
4593,2019-01-01, Остатки на конец месяца,Срочные вклады рубли/валюта,0,18.0,68067852836.7445,2019,324.0,0
4594,2019-01-02, Остатки на конец месяца,Срочные вклады рубли/валюта,0,18.0,68639499472.3252,2019,324.0,0
4595,2019-01-03, Остатки на конец месяца,Срочные вклады рубли/валюта,0,18.0,68891694392.9302,2019,324.0,0
4596,2019-01-04, Остатки на конец месяца,Срочные вклады рубли/валюта,0,18.0,69191847184.6619,2019,324.0,0
4597,2019-01-05, Остатки на конец месяца,Срочные вклады рубли/валюта,0,18.0,69661410890.7622,2019,324.0,0
4598,2019-01-06, Остатки на конец месяца,Срочные вклады рубли/валюта,0,18.0,69075403044.43901,2019,324.0,0
4599,2019-01-07, Остатки на конец месяца,Срочные вклады рубли/валюта,0,18.0,69389813205.5817,2019,324.0,0
4600,2019-01-08, Остатки на конец месяца,Срочные вклады рубли/валюта,0,18.0,69997983917.1388,2019,324.0,0
4601,2019-01-09, Остатки на конец месяца,Срочные вклады рубли/валюта,0,18.0,69787516841.6274,2019,324.0,0
4602,2018-01-09, Остатки на конец месяца,Срочные вклады рубли/валюта,0,26.0,186037133200.45892,2018,676.0,1
4603,2018-01-10, Остатки на конец месяца,Срочные вклады рубли/валюта,0,26.0,183218646772.215,2018,676.0,1
4604,2018-01-11, Остатки на конец месяца,Срочные вклады рубли/валюта,0,26.0,187170856348.84305,2018,676.0,1
4605,2018-01-12, Остатки на конец месяца,Срочные вклады рубли/валюта,0,26.0,190150547351.226,2018,676.0,1
4606,2019-01-01, Остатки на конец месяца,Срочные вклады рубли/валюта,0,26.0,194167815134.53305,2019,676.0,1
4607,2019-01-02, Остатки на конец месяца,Срочные вклады рубли/валюта,0,26.0,195822336220.52692,2019,676.0,1
4608,2019-01-03, Остатки на конец месяца,Срочные вклады рубли/валюта,0,26.0,195112900980.443,2019,676.0,1
4609,2019-01-04, Остатки на конец месяца,Срочные вклады рубли/валюта,0,26.0,194507259899.452,2019,676.0,1
4610,2019-01-05, Остатки на конец месяца,Срочные вклады рубли/валюта,0,26.0,192769926143.888,2019,676.0,1
4611,2019-01-06, Остатки на конец месяца,Срочные вклады рубли/валюта,0,26.0,188621469248.19397,2019,676.0,1
4612,2019-01-07, Остатки на конец месяца,Срочные вклады рубли/валюта,0,26.0,187770088160.59198,2019,676.0,1
4613,2019-01-08, Остатки на конец месяца,Срочные вклады рубли/валюта,0,26.0,186297409636.8961,2019,676.0,1
4614,2019-01-09, Остатки на конец месяца,Срочные вклады рубли/валюта,0,26.0,183738811949.35397,2019,676.0,1
4615,2018-01-09, Остатки на конец месяца,Срочные вклады рубли/валюта,0,35.0,702612319295.29,2018,1225.0,1
4616,2018-01-10, Остатки на конец месяца,Срочные вклады рубли/валюта,0,35.0,699155374525.894,2018,1225.0,1
4617,2018-01-11, Остатки на конец месяца,Срочные вклады рубли/валюта,0,35.0,718308427394.705,2018,1225.0,1
4618,2018-01-12, Остатки на конец месяца,Срочные вклады рубли/валюта,0,35.0,738887444022.1759,2018,1225.0,1
4619,2019-01-01, Остатки на конец месяца,Срочные вклады рубли/валюта,0,35.0,755101838136.808,2019,1225.0,1
4620,2019-01-02, Остатки на конец месяца,Срочные вклады рубли/валюта,0,35.0,763566079468.278,2019,1225.0,1
4621,2019-01-03, Остатки на конец месяца,Срочные вклады рубли/валюта,0,35.0,772728750052.506,2019,1225.0,1
4622,2019-01-04, Остатки на конец месяца,Срочные вклады рубли/валюта,0,35.0,772889759032.131,2019,1225.0,1
4623,2019-01-05, Остатки на конец месяца,Срочные вклады рубли/валюта,0,35.0,771513105504.646,2019,1225.0,1
4624,2019-01-06, Остатки на конец месяца,Срочные вклады рубли/валюта,0,35.0,763861673359.846,2019,1225.0,1
4625,2019-01-07, Остатки на конец месяца,Срочные вклады рубли/валюта,0,35.0,767844267567.32,2019,1225.0,1
4626,2019-01-08, Остатки на конец месяца,Срочные вклады рубли/валюта,0,35.0,767538863095.045,2019,1225.0,1
4627,2019-01-09, Остатки на конец месяца,Срочные вклады рубли/валюта,0,35.0,755929441335.903,2019,1225.0,1
4628,2018-01-09, Остатки на конец месяца,Срочные вклады рубли/валюта,0,47.0,1661864117499.93,2018,2209.0,1
4629,2018-01-10, Остатки на конец месяца,Срочные вклады рубли/валюта,0,47.0,1662552080870.61,2018,2209.0,1
4630,2018-01-11, Остатки на конец месяца,Срочные вклады рубли/валюта,0,47.0,1703825268340.97,2018,2209.0,1
4631,2018-01-12, Остатки на конец месяца,Срочные вклады рубли/валюта,0,47.0,1739264308735.66,2018,2209.0,1
4632,2019-01-01, Остатки на конец месяца,Срочные вклады рубли/валюта,0,47.0,1772215041243.51,2019,2209.0,1
4633,2019-01-02, Остатки на конец месяца,Срочные вклады рубли/валюта,0,47.0,1789672932213.65,2019,2209.0,1
4634,2019-01-03, Остатки на конец месяца,Срочные вклады рубли/валюта,0,47.0,1814594986464.64,2019,2209.0,1
4635,2019-01-04, Остатки на конец месяца,Срочные вклады рубли/валюта,0,47.0,1815719944937.16,2019,2209.0,1
4636,2019-01-05, Остатки на конец месяца,Срочные вклады рубли/валюта,0,47.0,1824673498569.86,2019,2209.0,1
4637,2019-01-06, Остатки на конец месяца,Срочные вклады рубли/валюта,0,47.0,1809358155407.32,2019,2209.0,1
4638,2019-01-07, Остатки на конец месяца,Срочные вклады рубли/валюта,0,47.0,1811691615487.6,2019,2209.0,1
4639,2019-01-08, Остатки на конец месяца,Срочные вклады рубли/валюта,0,47.0,1822299821796.56,2019,2209.0,1
4640,2019-01-09, Остатки на конец месяца,Срочные вклады рубли/валюта,0,47.0,1803512260344.37,2019,2209.0,1
4641,2018-01-09, Остатки на конец месяца,Срочные вклады рубли/валюта,0,57.0,978259319744.8359,2018,3249.0,0
4642,2018-01-10, Остатки на конец месяца,Срочные вклады рубли/валюта,0,57.0,975283811958.398,2018,3249.0,0
4643,2018-01-11, Остатки на конец месяца,Срочные вклады рубли/валюта,0,57.0,993526092897.953,2018,3249.0,0
4644,2018-01-12, Остатки на конец месяца,Срочные вклады рубли/валюта,0,57.0,1000281297523.23,2018,3249.0,0
4645,2019-01-01, Остатки на конец месяца,Срочные вклады рубли/валюта,0,57.0,1019985972962.74,2019,3249.0,0
4646,2019-01-02, Остатки на конец месяца,Срочные вклады рубли/валюта,0,57.0,1026861275770.98,2019,3249.0,0
4647,2019-01-03, Остатки на конец месяца,Срочные вклады рубли/валюта,0,57.0,1037599311473.17,2019,3249.0,0
4648,2019-01-04, Остатки на конец месяца,Срочные вклады рубли/валюта,0,57.0,1030817095754.74,2019,3249.0,0
4649,2019-01-05, Остатки на конец месяца,Срочные вклады рубли/валюта,0,57.0,1031188390908.65,2019,3249.0,0
4650,2019-01-06, Остатки на конец месяца,Срочные вклады рубли/валюта,0,57.0,1019617168661.29,2019,3249.0,0
4651,2019-01-07, Остатки на конец месяца,Срочные вклады рубли/валюта,0,57.0,1018482587047.4,2019,3249.0,0
4652,2019-01-08, Остатки на конец месяца,Срочные вклады рубли/валюта,0,57.0,1020758615040.38,2019,3249.0,0
4653,2019-01-09, Остатки на конец месяца,Срочные вклады рубли/валюта,0,57.0,1005657866876.94,2019,3249.0,0
4654,2018-01-09, Остатки на конец месяца,Срочные вклады рубли/валюта,0,65.0,2277551341451.28,2018,4225.0,0
