pok,type,sex,age,date,value
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,18.0,01-10-2018,40172586.9790484
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,18.0,01-11-2018,47018525.646007895
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,18.0,01-12-2018,41237017.99234821
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,18.0,01-01-2019,42402532.7110882
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,18.0,01-02-2019,41028820.6485338
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,18.0,01-03-2019,42985863.343725204
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,18.0,01-04-2019,38612194.4454688
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,18.0,01-05-2019,38361190.326291904
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,18.0,01-06-2019,36834297.705049895
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,18.0,01-07-2019,37759086.2735099
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,18.0,01-08-2019,24847630.368702
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,18.0,01-09-2019,26265706.3438159
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,26.0,01-09-2018,917905696.4046439
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,26.0,01-10-2018,918197212.0557411
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,26.0,01-11-2018,905644116.8400509
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,26.0,01-12-2018,903513196.3699471
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,26.0,01-01-2019,885031987.625663
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,26.0,01-02-2019,936287030.740025
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,26.0,01-03-2019,921622470.2724539
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,26.0,01-04-2019,969703966.2890109
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,26.0,01-05-2019,954969241.820887
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,26.0,01-06-2019,939531886.8647711
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,26.0,01-07-2019,908601488.8218551
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,26.0,01-08-2019,960901632.7057179
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,26.0,01-09-2019,912767364.2429789
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,35.0,01-09-2018,5597483469.7443
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,35.0,01-10-2018,5269112648.4498205
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,35.0,01-11-2018,5143676917.794821
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,35.0,01-12-2018,5474455754.72461
 Остатки на конец месяца,Накопительные счета рубли/валюта,1,35.0,01-01-2019,5052668110.14353
