,Показатель,Пол,Возраст,01-09-2018,01-10-2018,01-11-2018,01-12-2018,01-01-2019,01-02-2019,01-03-2019,01-04-2019,01-05-2019,01-06-2019,01-07-2019,01-08-2019,01-09-2019
1651,POS. Активные клиенты,Муж,60-69,130425.45365695,131923.386776842,135384.690425491,141170.691560759,142675.811457088,142770.526336228,144132.520458905,144652.402694996,145914.616980092,147278.628405928,149016.253579297,151616.466852655,154090.337598391
1652,POS. Активные клиенты,Муж,60-70,76020.9953210632,75922.1461802833,75968.7405716952,73054.5284886294,63020.2529147007,55542.8060569827,46351.2556969037,44437.7938388586,42791.5671618169,41253.8019921371,39112.6595543254,37768.3391183874,36674.4244284026
1653,POS. Активные клиенты,Муж,От 70,31608.1224855407,32729.1048410863,34035.9108401565,35287.7373450848,30614.2920029623,29544.7802067051,29074.1914340651,29080.1705875591,29030.4023917172,29178.6182431654,29163.9493252655,29843.3611375666,30585.3973804473
1669,POS. Портфель,Жен,14-21,7618648151.38268,8012311436.76164,8323606901.9589,8737588014.93501,8924702469.68029,8948646083.77869,8991275128.8089,8856656059.90183,8772789540.08611,8668927907.76785,8602912013.9489,8653298600.11778,9042298602.19609
1670,POS. Портфель,Жен,14-22,1703313026.67127,1527425828.20397,1399163662.23208,1325328774.41318,1141064323.46282,1037439664.45769,944422216.789794,801970104.238966,720722020.795913,653502023.026281,591232310.180749,554782725.430956,545823935.54857
1671,POS. Портфель,Жен,22-29,24193562277.6897,25050067686.0985,26068195411.3856,27714934942.6463,28605050011.5714,28709239178.9089,28999838383.9064,28880088891.3575,28823531950.1486,28863641477.6179,29184114495.4205,29696350566.1109,30721089708.6566
1672,POS. Портфель,Жен,22-30,7472587841.768,6772899205.56242,6216441287.00218,5810449950.82897,5061064648.88752,4592935542.50072,4184262188.62349,3572431622.03889,3177077061.22823,2876025897.90269,2585493939.44094,2405884975.00983,2285500192.54558
1673,POS. Портфель,Жен,30-39,27715080544.3096,28439675095.9957,29631682939.2129,31490608415.4591,32446200504.0104,32236085873.0669,32374643824.4559,32061224786.0685,31896384326.9649,32109437196.7583,32730659554.9349,33643150277.8811,34519416418.6872
1674,POS. Портфель,Жен,30-40,8869367332.30433,8261462479.62685,7763869004.94824,7340916115.54172,6557773737.00894,6028075035.04328,5503547533.83408,4831963817.51585,4323667219.9966,3962671654.51265,3553443707.35959,3320751352.89621,3113526103.54744
1675,POS. Портфель,Жен,40-54,26000650520.2701,26712242343.9092,27908400873.5794,29772713622.0048,30532077064.803,30267392988.7753,30126724896.0036,29786587503.078,29628891232.1789,29806560850.0448,30653421521.7542,31678019567.9988,32638629197.0075
1676,POS. Портфель,Жен,40-55,9527069227.56938,8887145524.16093,8468289778.81073,8035864653.1164,7214240321.72409,6623507025.93459,6059158886.85943,5318236224.9967,4774104152.27828,4348050921.40855,3920307274.93135,3688365434.47974,3472922257.29274
1677,POS. Портфель,Жен,55-59,6245816513.89539,6408781181.10974,6684944906.70314,7086881346.05347,7194079910.12651,7076987186.58964,6987860973.29755,6828753815.57184,6708778301.63903,6694547547.50481,6775103894.93822,6963027847.86661,7119807654.9192
1678,POS. Портфель,Жен,55-60,2857097639.4064,2695329974.26903,2604214201.06942,2475156989.02372,2193600397.91676,2017379816.24873,1865784774.10764,1654500414.77149,1479840188.76044,1343571438.02874,1207580284.31918,1112114420.38532,1040355094.33042
1679,POS. Портфель,Жен,60-69,6606455545.41989,6833426088.14523,7131365114.42246,7556550906.03615,7651320368.87362,7551622781.88844,7513815820.1447,7410102969.56384,7345146389.35929,7345535700.9718,7548196514.20714,7793707309.13476,8118306075.54373
1680,POS. Портфель,Жен,60-70,3289064943.87853,3122569849.56628,3003802328.01994,2841680611.59465,2528335012.66482,2361005011.05792,2217171234.84461,2000370332.30796,1828713244.20996,1692448931.47872,1538223531.04835,1430697469.33248,1348303288.63185
1681,POS. Портфель,Жен,От 70,1835745882.63987,1875001112.58402,1944647290.51286,1995662397.11231,1965659091.75205,1943032800.07132,1927259497.30879,1874299737.21215,1821379796.80169,1804159526.61137,1788719426.85435,1835689359.53346,1899918279.51933
1684,POS. Портфель,Муж,14-21,7600902998.7643,7873015762.88368,8093905388.82728,8501206152.82278,8619900413.42845,8546490580.52412,8552027807.23887,8238271877.80242,8022711392.04202,7875223003.82824,7712586360.62589,7695107515.26344,7866246372.51531
1685,POS. Портфель,Муж,14-22,803587017.778469,702937591.560149,641323647.031162,628852107.351829,538420154.026727,497578689.581269,462171523.857892,384333751.061288,353222424.153237,325459817.182863,295879202.525036,275995607.280582,266695057.750912
1686,POS. Портфель,Муж,22-29,30081296659.0946,30984117641.6552,32065943811.4265,34271057165.977,35431825751.3582,35464081618.6264,36091870541.916,35647838401.0672,35301217029.2017,35243154099.0963,35086029625.8831,35303663307.6091,36131944842.8859
1687,POS. Портфель,Муж,22-30,8098531340.70832,7294351646.11436,6675944110.32628,6262512159.22203,5523053553.88081,5041213557.49705,4644152980.42641,3995430969.60982,3564238287.0298,3227630256.70497,2893634800.2148,2664168515.86619,2514835973.19429
1688,POS. Портфель,Муж,30-39,27512032283.9245,28147474762.3567,29133708084.9917,31281853371.4237,32508226841.6102,32458950300.4522,33197880743.7235,32871884835.2395,32636151079.6979,32657806516.0947,32707153720.9044,33015267865.6544,33493515616.2496
1689,POS. Портфель,Муж,30-40,7961878730.30785,7362067141.02627,6888892150.59531,6517936031.7036,5813362932.40844,5350921852.33548,4976250803.3663,4383093570.71901,3952450939.33836,3619671200.12428,3282972804.96638,3067336990.80591,2865847077.67983
1690,POS. Портфель,Муж,40-54,18216389111.6288,18685029118.5864,19343482874.2611,20858446561.6387,21509948588.9802,21401601249.5637,21692714725.4835,21539251743.6346,21471321488.8383,21544529885.827,21607686848.2416,21922602152.584,22265475902.5903
1691,POS. Портфель,Муж,40-55,5518949563.7683,5201206966.59156,4965579304.09331,4752668699.61285,4293658147.96716,3983765174.53327,3692970083.29474,3280958155.58676,2973050548.44139,2737366859.98037,2467159384.66362,2321818193.71472,2178633509.33036
1692,POS. Портфель,Муж,55-59,2951785298.53471,3010191250.14091,3092303825.48797,3290151689.53283,3370401092.4486,3343338442.96173,3379214249.1071,3379400239.81482,3376605290.74332,3405692467.1888,3444997678.29346,3493019566.17202,3561558644.51311
1693,POS. Портфель,Муж,55-60,1036079987.45094,979062393.044907,955669053.447478,916667399.056774,827700029.592114,765325546.175172,705597943.440161,632035278.892319,568588079.301051,530594535.431265,483166626.181789,453327806.947005,427890053.352234
1694,POS. Портфель,Муж,60-69,2568244321.88393,2642782656.16579,2737473569.88418,2919465718.96625,2966991160.78987,2948659895.48368,2979819537.8144,2981984357.8476,2982464046.43082,3009176598.11855,3066872651.83341,3140684373.61968,3220819280.78121
1695,POS. Портфель,Муж,60-70,1011698960.76145,959680586.326122,925568907.871506,883600894.845813,784560695.267662,712961782.11346,656661714.145148,585723613.411306,534806766.386088,492101634.200198,437964648.893258,402706623.848819,368624573.074658
1696,POS. Портфель,Муж,От 70,421562151.22886,430882370.659865,442052847.819029,465582181.08397,475933472.72845,474752282.251456,472807115.103437,464803297.536357,456614691.138287,455737238.810913,453270420.848828,471734053.282862,490029322.688889
1712,POS. Выдачи,Жен,14-21,1160818027.01984,1404382404.45263,1309870999.28975,1346883718.44552,1400557600.08729,1166455862.95157,1211447079.68587,1007877995.44769,1027189638.29401,960127965.056419,1166683824.12797,1128667146.47664,1388234752.09599
1713,POS. Выдачи,Жен,14-22,140302778.085357,101628042.489265,102214496.915332,125671160.005501,41892952.2403454,84692232.542424,86211579.6349101,32821754.9728908,64432000.8780742,49042554.237587,62985687.0254387,61825035.6809692,82539033.2944483
1714,POS. Выдачи,Жен,22-29,2970615370.50374,3702367489.89045,3745759280.85376,4127798124.03525,4147536525.68928,3146363968.7476,3364064751.90702,2978264249.89649,3008423918.25667,2966427178.13677,3809948078.5586,3583802718.83605,3989568184.15724
1715,POS. Выдачи,Жен,22-30,439334533.56656,323903350.379006,304921552.042128,294658515.009785,105260813.838239,251951775.107211,237476704.986015,103256264.863862,170859178.704855,154299652.529331,196861840.951146,188015227.376748,219368963.082527
1716,POS. Выдачи,Жен,30-39,3591119088.34193,4180399364.63099,4533124116.32144,4962689819.73343,4898524888.46326,3391924244.06346,3793133846.07499,3348049979.06852,3453785725.56561,3673604263.63761,4713375027.03513,4600808511.20335,4487857175.36117
1717,POS. Выдачи,Жен,30-40,632669544.55096,501203039.991737,414273588.274575,327799470.937296,130808296.891191,207112417.921183,182245051.576881,90602811.5565028,122267198.510568,125509938.697448,160672815.470565,175275615.145035,187325726.993119
1718,POS. Выдачи,Жен,40-54,3348316609.39845,3924363486.93515,4319491088.36868,4741697185.38517,4382634211.80642,2988215305.03851,3213896111.18941,3027760385.29716,3143459903.44297,3334253159.87565,4528460450.84526,4404645552.54028,4275385984.85078
1719,POS. Выдачи,Жен,40-55,687039810.756938,503719796.033903,538180611.462749,324739463.825216,141857677.657598,187123864.178362,143845557.61859,96379196.6290943,118297563.026425,111461114.812338,176029211.819972,187716350.155913,194514373.403138
1720,POS. Выдачи,Жен,55-59,830080019.03709,991551997.834351,1085004597.16133,1158528086.85086,1014528196.61022,693417145.559297,749972936.093548,667954850.339285,682576626.272606,743714607.183239,960536423.246166,979149589.497141,939279710.890413
1721,POS. Выдачи,Жен,55-60,222220991.590537,185844644.282987,206609465.861142,112881337.238279,11467531.4488111,66420094.3198044,67060749.0271234,47852171.9541108,44318575.4043134,44723968.6144203,55774725.2380447,57626247.0033566,64168820.3778866
1722,POS. Выдачи,Жен,60-69,903295976.83902,1066177941.5001,1118892925.68728,1198668840.00746,1022188866.73356,738086085.221895,846908020.223286,767900022.860839,787037909.008135,814098471.893502,1112415614.89186,1096302882.83226,1144263128.5947
1723,POS. Выдачи,Жен,60-70,273023328.869332,229721872.482438,221055869.200802,116778309.027837,14013404.3673808,104123490.637427,119234568.263366,102954777.830289,96213615.8428038,80485231.660174,95782172.67511,85062279.6338367,94769589.3122411
1724,POS. Выдачи,Жен,От 70,209632884.343499,258147393.956196,272255358.356837,228750643.405586,176523436.541713,174323689.516413,185370586.839964,172472592.362576,166196524.047422,169491714.408252,220836145.103763,244812381.113361,256954706.512906
1727,POS. Выдачи,Муж,14-21,1091680192.30804,1266700553.51196,1206331708.00424,1327842960.88441,1318872495.16032,1043375420.45336,1142899071.45862,857208625.165222,885157925.378696,894840094.216957,1036974470.27728,983822728.372034,1118542035.5976
1728,POS. Выдачи,Муж,14-22,81437985.7473323,56163711.574444,65400370.4315539,93758218.7535085,29542880.6051188,52228116.554232,56143611.1643941,15391393.1762802,41918768.9280076,32685470.3469647,39338385.4067948,31672866.2187059,38299654.2373743
1729,POS. Выдачи,Муж,22-29,3421661982.56869,4290758332.0614,4291177564.76703,5082753831.7398,5064260510.89152,3665560003.97366,4280769802.04843,3360639629.57942,3303370650.88635,3416264552.36551,4174543408.66163,3843268370.66042,4276095077.88592
1730,POS. Выдачи,Муж,22-30,453589178.869432,324890705.216918,323425445.27163,364540093.05279,163131386.847318,272010681.834301,291014968.150333,121601132.65458,195381187.826382,171991726.779551,217340366.169633,180219283.269982,227891007.050318
1731,POS. Выдачи,Муж,30-39,3325997102.78542,3914164561.80471,4141841703.82378,5079664688.39336,5027874941.60439,3470856648.39817,4257596781.58652,3296982767.78452,3301748420.66814,3428111049.82321,4153606364.41686,3884988434.45454,3948887531.12651
1732,POS. Выдачи,Муж,30-40,506276627.041478,388579078.165161,377385555.904676,298669671.157856,114718808.952404,219759213.983589,212459188.752905,97242163.661532,126109115.657365,126123166.576596,171680573.467952,161953858.759782,168176627.395364
1733,POS. Выдачи,Муж,40-54,2140222668.24718,2619527582.04028,2734385170.95282,3439281060.34399,3120791112.97218,2160195474.66747,2597699771.96503,2196764460.59163,2206333687.65617,2271289903.32754,2745598772.33833,2646555088.72956,2629126810.0999
1734,POS. Выдачи,Муж,40-55,400749509.60599,321024663.556538,285871838.500223,206209271.324418,72978293.375374,113302157.42558,103343995.624035,47911467.3936972,55517463.0374533,55323293.0922599,82294313.6523884,80335861.6643214,82356362.6727549
